1220,64,4-Jun-06,1000,1,Mobile Accessories,20
1221,85,9-Aug-06,16697,2,Electronics,1
1222,42,27-Oct-06,1000,22,Credit And Payment Products,17
1223,79,30-Dec-13,0,20,Appstore For Android,22
1224,33,24-Feb-15,1000,13,Garden & Tools,18
1225,53,17-Nov-12,1000,7,Home Services,15
1226,87,17-Nov-09,1000,9,Jewelry,12
1227,63,29-Mar-13,2791,23,Gift,8
1228,70,24-Jul-04,0,15,Appstore For Android,22
1229,66,17-Jan-10,1000,19,Credit And Payment Products,17
1230,33,8-Aug-08,1000,21,Grocery,10
1231,63,8-Jul-06,1000,3,Crokery,14
1232,43,21-Jun-02,1000,5,Kindle E-Readers & Books,9
1233,66,17-Jun-13,1000,2,Mobile Accessories,20
1234,50,30-Mar-01,1000,16,Automotive,16
1235,67,28-Jun-02,1000,21,Automotive,16
1236,89,10-May-05,0,9,Travel Accessories,21
1237,70,16-Dec-14,154,5,toys n games,4
1238,71,3-Aug-10,1000,9,Movies & Music,19
1239,22,21-Sep-10,15917,23,sport n fitness,5
1240,44,22-Apr-07,2943,6,clothing,2
1241,64,12-Dec-17,1000,7,Automotive,16
1242,50,19-Jun-15,1000,3,Handmade Craft,13
1243,54,4-Oct-02,2670,11,clothing,2
1244,90,24-Sep-13,4430,25,Gift,8
1245,17,2-Oct-11,1992,13,home n kitchen,7
1246,59,30-Sep-14,1098,6,clothing,2
1247,17,24-Mar-06,1000,12,Mobile Accessories,20
1248,16,29-Aug-05,4290,14,Gift,8
1249,18,7-Feb-11,1000,5,Handmade Craft,13
1250,69,8-Feb-03,1000,6,Home Services,15
1251,64,1-Aug-05,1000,4,Home Services,15
1252,40,27-Sep-07,1000,13,Beauty Products,11
1253,10,13-Sep-07,4577,2,Gift,8
1254,30,2-May-03,0,9,Travel Accessories,21
1255,93,26-Oct-15,0,17,Prime Photos And Prints,23
1256,20,7-Nov-07,1000,21,Home Services,15
1257,30,30-Apr-10,1000,21,Automotive,16
1258,43,1-Jun-07,1000,22,Kindle E-Readers & Books,9
1259,65,14-Dec-11,1000,24,Jewelry,12
1260,52,11-Feb-13,1749,3,home n kitchen,7
1261,73,7-Jan-03,3532,10,Gift,8
1262,87,25-Apr-13,26836,13,Electronics,1
1263,58,19-Oct-07,2506,11,stationary,6
1264,57,16-Jun-14,1000,3,Jewelry,12
1265,21,9-Oct-10,0,3,Fire TV,24
1266,8,22-Jan-05,1000,9,Movies & Music,19
1267,43,18-Nov-03,1000,18,Credit And Payment Products,17
1268,47,13-Aug-09,1000,6,Automotive,16
1269,81,26-May-14,2250,10,footware,3
1270,81,11-Jun-04,3226,20,stationary,6
1271,71,21-May-06,1751,15,home n kitchen,7
1272,16,26-Feb-15,4405,21,Gift,8
1273,2,9-Jul-17,135,7,toys n games,4
1274,96,30-Jan-06,1000,1,Garden & Tools,18
1275,4,14-Mar-03,1000,18,Handmade Craft,13
1276,89,28-Jun-16,1000,3,Credit And Payment Products,17
1277,72,27-Sep-05,3318,18,Gift,8
1278,45,16-Jan-04,2304,1,stationary,6
1279,23,13-Feb-05,1000,17,Beauty Products,11
1280,32,6-Aug-05,1000,22,Credit And Payment Products,17
1281,93,27-Apr-12,1000,13,Grocery,10
1282,70,11-Jul-02,0,8,Fire TV,24
1283,21,2-Jun-07,2833,1,stationary,6
1284,55,13-Jun-10,1000,16,Crokery,14
1285,10,21-Jul-11,0,22,Travel Accessories,21
1286,98,9-Feb-05,15425,17,sport n fitness,5
1287,26,23-May-05,3990,2,stationary,6
1288,83,5-Nov-13,1000,6,Home Services,15
1289,80,19-Jul-02,27571,3,sport n fitness,5
1290,53,26-May-02,0,17,Appstore For Android,22
1291,60,25-Apr-09,1000,11,Credit And Payment Products,17
1292,77,11-Dec-15,1000,3,Credit And Payment Products,17
1293,89,23-May-14,20314,10,sport n fitness,5
1294,5,25-Nov-08,3264,15,stationary,6
1295,18,14-Mar-01,1717,10,Gift,8
1296,41,15-Jun-11,451,5,toys n games,4
1297,78,30-Apr-08,1000,5,Garden & Tools,18
1298,4,13-Nov-04,1000,16,Movies & Music,19
1299,100,25-Jul-07,0,3,Prime Photos And Prints,23
1300,60,21-Aug-13,206,11,toys n games,4
1301,75,14-Jul-08,1000,4,Movies & Music,19
1302,12,14-Mar-07,1000,8,Handmade Craft,13
1303,77,2-Jan-06,0,17,Travel Accessories,21
1304,52,11-Feb-07,1000,8,Home Services,15
1305,6,22-Jun-17,1000,16,Credit And Payment Products,17
1306,29,6-Jan-10,1000,15,Credit And Payment Products,17
1307,43,27-Jan-03,1000,21,Automotive,16
1308,90,30-Jan-02,1000,11,Handmade Craft,13
1309,20,15-Apr-08,2564,19,home n kitchen,7
1310,37,15-Sep-15,1000,7,Garden & Tools,18
1311,85,16-Nov-12,2978,17,footware,3
1312,61,17-Jan-05,1000,14,Automotive,16
1313,2,8-Jan-09,2937,5,footware,3
1314,53,3-Mar-03,1000,21,Credit And Payment Products,17
1315,68,10-May-17,1000,9,Crokery,14
1316,46,13-Dec-07,1000,8,Home Services,15
1317,97,1-Aug-04,1000,11,Garden & Tools,18
1318,89,19-Sep-08,0,9,Appstore For Android,22
1319,20,22-Mar-02,1000,12,Jewelry,12
1320,15,26-Mar-02,1000,8,Movies & Music,19
1321,69,18-Dec-13,1000,25,Handmade Craft,13
1322,35,23-Oct-05,1000,18,Credit And Payment Products,17
1323,28,3-Feb-01,1000,15,Handmade Craft,13
1324,3,28-Mar-11,1000,17,Grocery,10
1325,25,15-Nov-12,0,19,Fire TV,24
1326,47,16-Jan-09,1000,24,Handmade Craft,13
1327,42,4-Aug-16,3215,5,stationary,6
1328,54,5-Feb-13,1000,14,Automotive,16
1329,20,21-Feb-02,1213,11,Gift,8
1330,73,2-Dec-11,1000,12,Grocery,10
1331,62,1-Jun-14,1000,9,Home Services,15
1332,82,26-May-11,1000,8,Mobile Accessories,20
1333,66,21-Aug-13,1000,13,Crokery,14
1334,6,12-Feb-00,0,23,Fire TV,24
1335,9,7-May-14,1469,12,Gift,8
1336,9,13-Oct-03,1000,3,Automotive,16
1337,47,6-May-13,1000,11,Grocery,10
1338,9,16-Apr-07,0,19,Appstore For Android,22
1339,8,30-Oct-13,1000,25,Movies & Music,19
1340,50,6-Jan-12,0,8,Travel Accessories,21
1341,15,12-Jul-05,0,8,Prime Photos And Prints,23
1342,33,31-Jul-13,1000,4,Kindle E-Readers & Books,9
1343,94,6-Mar-06,1000,7,Beauty Products,11
1344,52,1-Jan-15,1000,3,Handmade Craft,13
1345,49,20-Jun-16,1000,14,Home Services,15
1346,2,25-Nov-14,0,19,Fire TV,24
1347,7,22-Jun-14,1000,11,Beauty Products,11
1348,62,30-Nov-10,1000,16,Kindle E-Readers & Books,9
1349,34,29-Aug-15,1000,2,Grocery,10
1350,36,25-Nov-16,0,5,Prime Photos And Prints,23
1351,19,31-Dec-10,1000,16,Garden & Tools,18
1352,71,9-Sep-05,2058,17,clothing,2
1353,61,17-Jul-16,1000,24,Beauty Products,11
1354,27,11-Jul-10,1000,17,Garden & Tools,18
1355,41,14-Jun-15,1000,13,Grocery,10
1356,16,13-Aug-07,0,4,Fire TV,24
1357,72,24-Apr-01,1394,20,footware,3
1358,65,11-Mar-05,2814,15,Gift,8
1359,10,29-Apr-08,1000,3,Handmade Craft,13
1360,29,7-Jun-09,1000,22,Home Services,15
1361,61,18-Jun-17,1000,6,Crokery,14
1362,75,29-Jul-02,1000,5,Credit And Payment Products,17
1363,5,12-Oct-13,4776,12,Gift,8
1364,21,28-Jul-09,2087,19,clothing,2
1365,89,12-Jan-12,2893,4,home n kitchen,7
1366,64,19-Feb-05,1000,8,Movies & Music,19
1367,59,6-Apr-13,1000,15,Jewelry,12
1368,26,6-Mar-10,0,17,Prime Photos And Prints,23
1369,66,3-Oct-11,905,22,home n kitchen,7
1370,53,15-Jun-01,1000,5,Movies & Music,19
1371,72,25-Feb-14,17157,12,Electronics,1
1372,25,23-Apr-10,180,19,toys n games,4
1373,4,26-Sep-14,0,10,Fire TV,24
1374,5,14-Mar-05,1000,16,Grocery,10
1375,37,8-Nov-12,1000,1,Beauty Products,11
1376,88,9-Nov-12,1000,22,Grocery,10
1377,45,5-May-07,440,24,toys n games,4
1378,51,20-Nov-07,1000,13,Grocery,10
1379,37,23-Jun-16,2516,16,clothing,2
1380,93,6-May-13,1000,1,Home Services,15
1381,35,6-Jun-03,1000,14,Kindle E-Readers & Books,9
1382,55,22-Jul-11,1000,17,Grocery,10
1383,23,26-Oct-06,1000,17,Handmade Craft,13
1384,87,4-Oct-04,1000,11,Automotive,16
1385,45,26-Jun-16,1000,19,Kindle E-Readers & Books,9
1386,34,27-Aug-07,1000,15,Crokery,14
1387,77,26-Dec-02,1000,23,Kindle E-Readers & Books,9
1388,35,2-Jul-10,1000,4,Mobile Accessories,20
1389,55,14-Jun-12,1000,13,Mobile Accessories,20
1390,99,9-Dec-07,0,10,Travel Accessories,21
1391,93,22-May-02,2024,8,stationary,6
1392,48,1-Mar-03,171,20,toys n games,4
1393,35,27-Dec-17,17624,16,sport n fitness,5
1394,8,29-Jul-03,26107,14,sport n fitness,5
1395,73,20-May-09,1000,4,Crokery,14
1396,8,25-Mar-12,1000,14,Beauty Products,11
1397,24,21-Sep-14,1000,23,Garden & Tools,18
1398,99,23-Jan-09,1000,11,Kindle E-Readers & Books,9
1399,8,25-Nov-09,28301,22,Electronics,1
1400,46,21-Aug-14,0,14,Fire TV,24
1401,10,12-Feb-13,2794,19,clothing,2
1402,77,2-Mar-00,0,1,Fire TV,24
1403,16,12-Feb-08,28237,3,sport n fitness,5
1404,72,2-Jul-04,212,16,toys n games,4
1405,72,25-Jan-17,1892,23,clothing,2
1406,45,16-Aug-15,23065,8,sport n fitness,5
1407,68,26-Jan-07,1000,20,Home Services,15
1408,32,3-Jun-12,1399,17,home n kitchen,7
1409,71,26-Aug-07,0,6,Amazon Video,25
1410,90,1-Oct-03,1000,4,Kindle E-Readers & Books,9
1411,3,2-Oct-09,2795,6,clothing,2
1412,34,17-Jul-00,2278,5,footware,3
1413,40,11-Jan-05,1000,18,Movies & Music,19
1414,22,25-Mar-10,1000,10,Movies & Music,19
1415,15,15-Feb-05,1000,13,Credit And Payment Products,17
1416,48,19-Jan-04,21480,8,sport n fitness,5
1417,80,24-Nov-11,1000,14,Beauty Products,11
1418,11,23-Jun-13,1000,8,Beauty Products,11
1419,42,6-Nov-05,1000,21,Mobile Accessories,20
1420,61,10-Mar-16,1000,22,Credit And Payment Products,17
1421,6,1-Aug-11,1000,20,Automotive,16
1422,79,29-Jul-01,0,16,Prime Photos And Prints,23
1423,5,19-Jun-13,1139,19,footware,3
1424,87,16-May-08,1000,7,Garden & Tools,18
1425,61,11-Apr-15,0,10,Travel Accessories,21
1426,55,5-Feb-03,1000,14,Automotive,16
1427,25,2-Mar-04,28141,21,sport n fitness,5
1428,90,22-Feb-13,1000,24,Home Services,15
1429,79,26-Sep-10,1000,14,Handmade Craft,13
1430,24,7-Mar-03,160,7,toys n games,4
1431,60,22-Oct-12,0,7,Amazon Video,25
1432,74,25-Jan-11,0,20,Appstore For Android,22
1433,18,11-Aug-09,1000,8,Mobile Accessories,20
1434,8,14-Jan-01,1000,2,Movies & Music,19
1435,50,18-Mar-02,1000,15,Automotive,16
1436,34,10-Dec-03,1000,17,Credit And Payment Products,17
1437,48,25-Sep-13,2560,7,home n kitchen,7
1438,87,30-Oct-10,1000,3,Automotive,16
1439,77,20-Oct-04,1000,18,Movies & Music,19
1440,15,25-Oct-08,0,2,Prime Photos And Prints,23
1441,58,6-Jun-06,1000,17,Jewelry,12
1442,79,29-Jan-16,1000,9,Jewelry,12
1443,31,30-Oct-07,26991,11,sport n fitness,5
1444,41,30-Sep-09,1000,23,Mobile Accessories,20
1445,64,30-Nov-09,1000,14,Grocery,10
1446,66,19-Dec-10,1000,9,Jewelry,12
1447,81,26-Aug-13,1000,13,Automotive,16
1448,6,1-Oct-06,1579,6,footware,3
1449,63,13-Feb-11,1000,6,Handmade Craft,13
1450,85,17-Jun-13,2329,18,clothing,2
1451,79,26-Jul-06,0,14,Travel Accessories,21
1452,42,19-Nov-03,1000,18,Crokery,14
1453,18,5-May-07,4916,17,Gift,8
1454,81,2-Jan-01,1000,5,Home Services,15
1455,22,29-Jan-00,1000,15,Crokery,14
1456,45,25-May-07,15176,19,sport n fitness,5
1457,63,28-Dec-05,1000,16,Movies & Music,19
1458,66,3-May-04,135,13,toys n games,4
1459,63,1-Nov-13,1000,17,Grocery,10
1460,84,24-Apr-07,0,1,Appstore For Android,22
1461,84,6-Sep-13,2376,15,clothing,2
1462,25,13-Nov-05,1000,2,Grocery,10
1463,49,1-Feb-04,1449,16,clothing,2
1464,80,9-Sep-15,1000,20,Garden & Tools,18
1465,35,3-Dec-08,1016,14,clothing,2
1466,48,6-Oct-13,28770,24,sport n fitness,5
1467,54,15-Apr-09,1000,19,Movies & Music,19
1468,56,10-Sep-04,1000,25,Garden & Tools,18
1469,79,13-Oct-13,21282,18,sport n fitness,5
1470,46,3-Oct-10,177,23,toys n games,4
1471,20,6-Feb-10,2412,6,clothing,2
1472,35,27-Jan-01,1000,7,Kindle E-Readers & Books,9
1473,32,15-Mar-01,4271,14,Gift,8
1474,39,24-Oct-12,0,2,Amazon Video,25
1475,26,14-Jul-04,28904,4,sport n fitness,5
1476,5,10-Jan-14,2629,11,clothing,2
1477,9,19-Sep-06,1078,9,footware,3
1478,77,3-Mar-10,1000,18,Jewelry,12
1479,3,25-Feb-03,19406,5,sport n fitness,5
1480,26,7-Feb-17,2692,24,clothing,2
1481,30,29-Jan-05,2453,10,clothing,2
1482,73,17-Feb-07,1000,7,Home Services,15
1483,47,19-Jul-01,1000,16,Home Services,15
1484,81,31-Aug-16,1000,9,Jewelry,12
1485,20,26-Aug-16,0,22,Amazon Video,25
1486,51,28-Feb-13,1000,19,Beauty Products,11
1487,31,10-Jun-05,1000,2,Jewelry,12
1488,90,25-Oct-05,3844,5,Gift,8
1489,4,18-Nov-16,1000,2,Crokery,14
1490,94,16-Jul-15,1000,19,Mobile Accessories,20
1491,89,5-Jan-05,0,14,Fire TV,24
1492,73,12-Nov-03,0,19,Prime Photos And Prints,23
1493,72,23-Nov-01,294,9,toys n games,4
1494,25,21-Dec-08,18170,11,Electronics,1
1495,40,13-Apr-00,0,17,Appstore For Android,22
1496,9,27-Sep-11,1000,5,Movies & Music,19
1497,96,25-Oct-11,1736,18,Gift,8
1498,62,2-May-04,28993,25,sport n fitness,5
1499,13,26-Nov-15,1000,17,Grocery,10
1500,54,30-Jan-06,1341,15,clothing,2
1501,97,8-Aug-03,1000,25,Home Services,15
1502,5,19-Mar-02,1000,7,Beauty Products,11
1503,94,20-Feb-02,1000,10,Crokery,14
1504,48,9-Apr-12,1000,19,Beauty Products,11
1505,82,17-Aug-05,0,16,Fire TV,24
1506,94,19-Sep-14,0,22,Prime Photos And Prints,23
1507,81,13-May-16,0,23,Prime Photos And Prints,23
1508,98,28-Mar-05,0,11,Appstore For Android,22
1509,22,19-Jan-15,25603,10,Electronics,1
1510,77,28-Nov-02,1000,25,Credit And Payment Products,17
1511,67,11-Dec-01,1000,22,Home Services,15
1512,60,16-Oct-10,1000,17,Grocery,10
1513,14,1-Jun-07,1000,18,Credit And Payment Products,17
1514,84,26-Jun-10,1000,7,Crokery,14
1515,72,23-Dec-15,1000,16,Handmade Craft,13
1516,22,8-Oct-11,1000,14,Movies & Music,19
1517,59,16-Jul-14,0,16,Amazon Video,25
1518,17,31-May-03,1158,2,home n kitchen,7
1519,95,9-Apr-11,1000,4,Garden & Tools,18
1520,100,6-Oct-05,1000,24,Beauty Products,11
1521,62,23-Feb-05,1000,2,Crokery,14
1522,9,8-Feb-14,2855,20,footware,3
1523,14,23-Feb-14,1000,22,Handmade Craft,13
1524,46,22-Apr-05,1000,25,Jewelry,12
1525,81,30-Jun-02,1000,22,Movies & Music,19
1526,70,10-Sep-06,1000,22,Beauty Products,11
1527,7,6-May-12,1000,6,Credit And Payment Products,17
1528,75,5-Dec-01,1000,23,Kindle E-Readers & Books,9
1529,23,26-Apr-11,1000,8,Jewelry,12
1530,43,28-Aug-09,0,19,Travel Accessories,21
1531,76,28-Dec-08,1000,7,Grocery,10
1532,3,25-Jul-07,1000,20,Movies & Music,19
1533,98,16-Mar-05,1000,19,Handmade Craft,13
1534,73,13-Apr-11,1000,3,Movies & Music,19
1535,35,1-Jul-03,0,8,Appstore For Android,22
1536,24,17-Feb-07,1805,1,clothing,2
1537,91,23-Dec-14,29545,17,sport n fitness,5
1538,23,4-Nov-01,25574,22,sport n fitness,5
1539,97,24-May-13,1000,9,Crokery,14
1540,54,16-Apr-14,1000,2,Kindle E-Readers & Books,9
1541,5,25-May-07,1000,17,Home Services,15
1542,74,9-Jan-14,1000,21,Garden & Tools,18
1543,51,6-Jul-09,2991,12,footware,3
1544,11,15-Mar-11,1000,17,Movies & Music,19
1545,43,17-Jan-07,2499,12,footware,3
1546,46,31-May-01,1100,17,footware,3
1547,99,23-Jun-08,1000,23,Mobile Accessories,20
1548,93,17-Dec-01,1000,10,Credit And Payment Products,17
1549,60,10-Oct-11,1000,7,Automotive,16
1550,1,23-Mar-03,1000,10,Crokery,14
1551,11,31-Dec-09,0,17,Prime Photos And Prints,23
1552,80,27-Aug-14,1000,23,Handmade Craft,13
1553,49,1-Aug-17,2335,9,clothing,2
1554,14,25-Oct-00,2058,23,Gift,8
1555,3,23-Nov-13,1000,24,Crokery,14
1556,76,21-Oct-05,0,9,Travel Accessories,21
1557,33,16-Jan-16,1000,18,Mobile Accessories,20
1558,16,31-Aug-03,0,1,Travel Accessories,21
1559,12,19-Jan-12,398,8,toys n games,4
1560,53,7-Mar-08,1030,12,footware,3
1561,18,19-Nov-13,1000,11,Mobile Accessories,20
1562,94,2-Feb-10,1000,2,Kindle E-Readers & Books,9
1563,12,26-Jan-00,1000,11,Handmade Craft,13
1564,33,24-Oct-16,1959,23,home n kitchen,7
1565,85,8-Nov-05,1592,20,home n kitchen,7
1566,11,21-Dec-06,1000,13,Beauty Products,11
1567,66,18-Apr-10,2085,13,footware,3
1568,43,21-Jun-07,350,20,toys n games,4
1569,65,14-May-11,146,8,toys n games,4
1570,99,30-Jan-10,0,23,Fire TV,24
1571,99,17-Nov-13,1487,5,clothing,2
1572,32,29-Jul-09,1000,19,Handmade Craft,13
1573,30,17-Oct-14,18197,20,sport n fitness,5
1574,35,27-Nov-06,1000,24,Automotive,16
1575,16,17-Oct-05,2559,8,home n kitchen,7
1576,65,3-Mar-09,33665,1,Electronics,1
1577,34,23-Oct-13,1000,21,Jewelry,12
1578,28,7-Jul-14,0,2,Prime Photos And Prints,23
1579,58,20-Dec-14,1352,7,home n kitchen,7
1580,53,9-Mar-13,1000,11,Automotive,16
1581,46,1-Nov-07,1000,7,Automotive,16
1582,12,3-Mar-10,0,17,Prime Photos And Prints,23
1583,65,14-Apr-16,1000,19,Home Services,15
1584,34,25-Apr-01,2144,24,footware,3
1585,89,6-Oct-16,25125,18,sport n fitness,5
1586,39,14-Mar-09,1000,19,Grocery,10
1587,78,16-Jul-13,0,14,Travel Accessories,21
1588,14,23-Oct-14,1000,5,Movies & Music,19
1589,67,11-Feb-09,1000,10,Garden & Tools,18
1590,29,27-Aug-04,1000,2,Jewelry,12
1591,26,9-Jan-08,1000,8,Mobile Accessories,20
1592,95,27-Feb-17,1000,1,Kindle E-Readers & Books,9
1593,64,19-Sep-09,1000,10,Beauty Products,11
1594,77,28-Dec-05,0,7,Appstore For Android,22
1595,93,2-Apr-02,1000,13,Jewelry,12
1596,71,15-Nov-15,0,2,Travel Accessories,21
1597,49,5-Apr-03,1000,13,Credit And Payment Products,17
1598,30,30-Apr-17,1000,4,Garden & Tools,18
1599,17,23-Mar-08,1000,9,Automotive,16
1600,46,1-Sep-04,0,17,Travel Accessories,21
1601,76,5-Aug-08,0,7,Prime Photos And Prints,23
1602,29,17-Mar-00,3194,14,Gift,8
1603,67,21-Jul-05,2659,6,home n kitchen,7
1604,80,30-Sep-16,19287,7,sport n fitness,5
1605,10,24-Feb-12,1000,14,Kindle E-Readers & Books,9
1606,28,25-Apr-08,1000,4,Credit And Payment Products,17
1607,43,15-Dec-01,0,9,Travel Accessories,21
1608,22,27-Oct-16,20298,25,sport n fitness,5
1609,46,17-Jan-03,1474,23,clothing,2
1610,54,14-Jul-03,0,10,Amazon Video,25
1611,75,18-Nov-06,2408,16,footware,3
1612,25,8-Mar-04,1000,6,Home Services,15
1613,73,23-Oct-10,1000,11,Crokery,14
1614,2,12-Dec-14,1000,6,Beauty Products,11
1615,30,28-Jan-03,1000,15,Credit And Payment Products,17
1616,15,26-Dec-00,2159,14,clothing,2
1617,88,2-Jun-13,1000,13,Home Services,15
1618,2,28-Oct-12,1000,12,Kindle E-Readers & Books,9
1619,20,11-Sep-08,1000,18,Garden & Tools,18
1620,20,18-Aug-15,0,1,Prime Photos And Prints,23
1621,25,14-Jul-06,1000,9,Automotive,16
1622,19,7-Jul-00,1000,17,Garden & Tools,18
1623,11,24-Apr-12,0,8,Prime Photos And Prints,23
1624,23,30-Nov-05,1000,18,Garden & Tools,18
1625,24,13-Sep-03,1000,8,Movies & Music,19
1626,95,4-Sep-14,166,21,toys n games,4
1627,21,11-Jan-07,1000,18,Credit And Payment Products,17
1628,28,8-May-02,2043,2,footware,3
1629,8,5-Mar-07,2353,20,footware,3
1630,90,2-Apr-16,1000,16,Movies & Music,19
1631,15,30-Nov-14,0,17,Fire TV,24
1632,53,17-Feb-16,0,19,Prime Photos And Prints,23
1633,53,5-Jul-15,1266,13,clothing,2
1634,18,21-Jul-12,1000,1,Movies & Music,19
1635,96,9-May-06,222,8,toys n games,4
1636,65,16-Jun-06,1000,23,Automotive,16
1637,48,17-Nov-06,4684,2,Gift,8
1638,79,11-Jul-16,1000,21,Beauty Products,11
1639,32,8-Nov-08,2432,17,Gift,8
1640,26,23-Nov-01,1000,15,Kindle E-Readers & Books,9
1641,88,7-May-05,1000,24,Mobile Accessories,20
1642,88,23-Jan-08,1000,15,Home Services,15
1643,38,9-Nov-09,0,12,Fire TV,24
1644,37,9-Apr-17,1000,4,Beauty Products,11
1645,87,19-Oct-17,1000,11,Kindle E-Readers & Books,9
1646,78,3-Nov-03,1000,16,Automotive,16
1647,57,15-Jan-03,1000,25,Home Services,15
1648,7,8-Apr-12,1000,21,Jewelry,12
1649,91,25-Jul-15,1000,5,Mobile Accessories,20
1650,21,14-May-02,2632,22,clothing,2
1651,36,27-Oct-04,0,7,Travel Accessories,21
1652,91,2-Jan-09,1000,20,Grocery,10
1653,33,1-Sep-04,1000,11,Beauty Products,11
1654,18,3-Sep-00,1000,24,Jewelry,12
1655,89,25-May-11,0,6,Prime Photos And Prints,23
1656,61,18-Mar-03,1000,25,Movies & Music,19
1657,45,14-May-06,19976,6,sport n fitness,5
1658,80,27-Jan-04,1000,23,Garden & Tools,18
1659,51,17-May-09,1371,25,footware,3
1660,86,2-Oct-15,4793,17,Gift,8
1661,68,12-Apr-10,1533,19,clothing,2
1662,17,7-Feb-16,2187,9,clothing,2
1663,4,5-Nov-08,1000,22,Movies & Music,19
1664,77,16-Sep-06,0,21,Appstore For Android,22
1665,5,17-Jan-02,1885,16,home n kitchen,7
1666,81,12-Apr-15,0,7,Appstore For Android,22
1667,38,5-Nov-05,0,3,Travel Accessories,21
1668,55,18-May-13,0,16,Travel Accessories,21
1669,63,21-Jul-06,1000,23,Garden & Tools,18
1670,68,8-May-01,1000,3,Kindle E-Readers & Books,9
1671,75,3-Nov-14,1000,17,Crokery,14
1672,24,26-Feb-11,2000,19,stationary,6
1673,46,31-Mar-05,0,4,Travel Accessories,21
1674,17,14-Apr-04,0,14,Appstore For Android,22
1675,10,12-Jun-08,0,22,Travel Accessories,21
1676,54,31-Mar-17,1000,9,Crokery,14
1677,67,7-Nov-02,141,10,toys n games,4
1678,15,19-Oct-15,1000,25,Movies & Music,19
1679,75,10-Sep-14,0,21,Appstore For Android,22
1680,67,15-Aug-13,1000,5,Kindle E-Readers & Books,9
1681,54,25-Sep-09,0,6,Fire TV,24
1682,78,9-Oct-03,21012,5,Electronics,1
1683,30,24-Jan-08,2462,10,clothing,2
1684,46,27-Sep-11,2975,19,home n kitchen,7
1685,68,26-Aug-11,2652,20,clothing,2
1686,95,11-Nov-12,1000,21,Grocery,10
1687,2,13-Jun-05,0,5,Travel Accessories,21
1688,52,11-Nov-13,2316,23,clothing,2
1689,90,10-Feb-02,0,8,Prime Photos And Prints,23
1690,69,17-May-03,266,16,toys n games,4
1691,82,30-Apr-16,1000,13,Crokery,14
1692,55,10-Dec-09,0,11,Prime Photos And Prints,23
1693,28,4-Mar-09,0,22,Prime Photos And Prints,23
1694,85,22-Mar-09,0,16,Appstore For Android,22
1695,71,20-Apr-11,287,11,toys n games,4
1696,79,22-Oct-04,1000,20,Jewelry,12
1697,22,11-Jun-14,0,18,Fire TV,24
1698,30,2-Apr-01,3554,9,Gift,8
1699,88,22-Nov-10,2358,3,Gift,8
1700,35,20-Sep-10,1000,4,Movies & Music,19
1701,60,24-Mar-12,1526,21,footware,3
1702,86,4-Jan-03,0,14,Fire TV,24
1703,41,29-Jan-15,1000,19,Movies & Music,19
1704,86,24-Aug-05,0,4,Prime Photos And Prints,23
1705,52,31-Mar-04,339,6,toys n games,4
1706,87,16-Jan-16,1000,9,Home Services,15
1707,47,31-Jul-05,3954,18,stationary,6
1708,84,15-May-04,1000,12,Garden & Tools,18
1709,39,21-May-15,0,17,Amazon Video,25
1710,35,15-May-06,1000,1,Garden & Tools,18
1711,37,1-Jul-08,0,2,Prime Photos And Prints,23
1712,74,30-Jun-10,1000,12,Handmade Craft,13
1713,53,26-Sep-01,0,19,Appstore For Android,22
1714,83,13-Jan-12,1578,22,home n kitchen,7
1715,56,3-Oct-11,1000,6,Automotive,16
1716,97,3-Mar-14,0,17,Appstore For Android,22
1717,78,3-Jan-10,1000,22,Mobile Accessories,20
1718,13,30-Oct-17,0,16,Travel Accessories,21
1719,61,4-Jan-15,2837,3,clothing,2
1720,62,1-Mar-08,2435,8,footware,3
1721,16,25-Apr-06,0,11,Prime Photos And Prints,23
1722,52,7-Dec-04,1966,22,stationary,6
1723,74,17-Jul-13,1000,2,Crokery,14
1724,65,14-May-09,34545,15,Electronics,1
1725,99,22-May-12,2209,7,Gift,8
1726,38,13-Nov-02,1000,23,Kindle E-Readers & Books,9
1727,41,12-Jan-10,1000,7,Credit And Payment Products,17
1728,2,30-Nov-02,1000,6,Movies & Music,19
1729,77,11-Sep-09,1000,23,Handmade Craft,13
1730,39,12-Sep-08,28329,5,sport n fitness,5
1731,31,22-Sep-07,0,8,Prime Photos And Prints,23
1732,12,17-Jan-07,1000,1,Beauty Products,11
1733,24,2-Sep-11,0,10,Fire TV,24
1734,59,9-Jul-16,1224,15,stationary,6
1735,91,6-Mar-06,1000,12,Home Services,15
1736,88,2-Aug-16,1000,10,Garden & Tools,18
1737,9,3-Jan-00,1000,3,Beauty Products,11
1738,11,22-Oct-01,1535,9,Gift,8
1739,71,13-Oct-05,0,11,Amazon Video,25
1740,72,15-Apr-15,26522,20,sport n fitness,5
1741,63,6-Jan-16,1328,18,footware,3
1742,75,6-Jan-01,1000,10,Garden & Tools,18
1743,65,14-Oct-02,1000,2,Grocery,10
1744,70,2-Dec-00,1000,9,Handmade Craft,13
1745,83,19-Jun-04,2538,2,clothing,2
1746,16,11-Jun-12,1000,4,Movies & Music,19
1747,62,12-May-00,1000,11,Garden & Tools,18
1748,63,15-Sep-11,1156,3,clothing,2
1749,95,9-May-10,1000,10,Automotive,16
1750,14,9-Jan-06,21170,14,Electronics,1
1751,8,19-Sep-03,460,14,toys n games,4
